TransactionID,AccountID,CustomerID,BranchID,TransactionDate,Amount,TransactionType,Channel,Status,Description
TXN000754,ACC0307,CUST0307,BR002,2022-10-22,5202.52,Transfer,Phone,Completed,Overdraft fee
TXN000755,ACC0388,CUST0388,BR007,2022-07-01,175.41,Transfer,ATM,Completed,Overdraft fee
TXN000756,ACC0387,CUST0387,BR003,2023-02-13,4658.3,Withdrawal,Phone,Pending,Service fee
TXN000757,ACC0428,CUST0428,BR010,2023-09-15,12357.57,Payment,Mobile,Completed,Service fee
TXN000758,ACC0154,CUST0154,BR008,2022-09-12,16348.79,Interest,Branch,Pending,Loan payment
TXN000759,ACC0015,CUST0015,BR002,2023-07-22,12331.33,Refund,Phone,Completed,Overdraft fee
TXN000760,ACC0224,CUST0224,BR005,2024-09-01,24356.73,Fee,ATM,Completed,Service fee
TXN000761,ACC0084,CUST0084,BR010,2022-04-30,3661.97,Transfer,Mobile,Completed,Interest credit
TXN000762,ACC0215,CUST0215,BR006,2022-04-10,7253.51,Transfer,Online,Completed,Bill payment
TXN000763,ACC0392,CUST0392,BR002,2022-12-09,13597.37,Fee,ATM,Completed,Interest credit
TXN000764,ACC0050,CUST0050,BR009,2023-12-22,20584.64,Deposit,Phone,Completed,Transfer to savings
TXN000765,ACC0175,CUST0175,BR003,2022-07-29,5454.73,Transfer,Mobile,Completed,Direct deposit
TXN000766,ACC0434,CUST0434,BR009,2022-08-22,10439.48,Interest,Online,Failed,Wire transfer
TXN000767,ACC0179,CUST0179,BR005,2024-01-13,3483.96,Withdrawal,Phone,Failed,Bill payment
TXN000768,ACC0364,CUST0364,BR005,2022-02-28,18614.06,Deposit,Mobile,Completed,Loan payment
TXN000769,ACC0158,CUST0158,BR003,2023-03-06,3264.15,Deposit,Online,Completed,Transfer to savings
TXN000770,ACC0022,CUST0022,BR004,2022-08-09,829.49,Payment,Phone,Completed,Service fee
TXN000771,ACC0023,CUST0023,BR002,2023-09-10,16692.98,Payment,Online,Completed,Loan payment
TXN000772,ACC0095,CUST0095,BR006,2022-03-01,2278.58,Fee,ATM,Completed,Bill payment
TXN000773,ACC0438,CUST0438,BR009,2023-05-11,12627.68,Deposit,Phone,Completed,Loan payment
TXN000774,ACC0494,CUST0494,BR005,2022-12-18,22542.49,Transfer,Online,Failed,Wire transfer
TXN000775,ACC0188,CUST0188,BR010,2023-01-15,10997.25,Refund,Mobile,Failed,Transfer to savings
TXN000776,ACC0110,CUST0110,BR009,2023-04-12,10195.37,Payment,ATM,Completed,Bill payment
TXN000777,ACC0254,CUST0254,BR006,2023-08-14,13932.73,Deposit,ATM,Completed,Wire transfer
TXN000778,ACC0308,CUST0308,BR005,2024-06-28,5654.58,Withdrawal,Branch,Completed,Wire transfer
TXN000779,ACC0481,CUST0481,BR006,2023-01-03,329.52,Payment,Online,Completed,ATM withdrawal
TXN000780,ACC0062,CUST0062,BR003,2024-03-19,10021.6,Transfer,Online,Pending,Bill payment
TXN000781,ACC0034,CUST0034,BR006,2023-02-12,8472.4,Transfer,Branch,Pending,Wire transfer
TXN000782,ACC0143,CUST0143,BR010,2023-07-14,18910.01,Fee,Branch,Completed,Transfer to savings
TXN000783,ACC0249,CUST0249,BR009,2023-07-26,3692.88,Transfer,Online,Completed,Bill payment
TXN000784,ACC0016,CUST0016,BR002,2022-04-19,20759.51,Transfer,Online,Completed,Interest credit
TXN000785,ACC0079,CUST0079,BR005,2022-07-17,19006.68,Payment,Phone,Completed,Loan payment
TXN000786,ACC0151,CUST0151,BR008,2024-10-01,12624.82,Transfer,Phone,Failed,Monthly deposit
TXN000787,ACC0221,CUST0221,BR002,2024-02-25,11258.39,Fee,Branch,Completed,Direct deposit
TXN000788,ACC0338,CUST0338,BR005,2022-12-03,12292.08,Deposit,Branch,Completed,Wire transfer
TXN000789,ACC0338,CUST0338,BR009,2024-08-20,11903.02,Fee,Phone,Completed,Overdraft fee
TXN000790,ACC0498,CUST0498,BR007,2023-12-24,19164.1,Withdrawal,Online,Completed,Interest credit
TXN000791,ACC0179,CUST0179,BR010,2022-02-25,19132.2,Transfer,Branch,Completed,Interest credit
TXN000792,ACC0211,CUST0211,BR006,2022-04-26,16534.39,Deposit,ATM,Pending,ATM withdrawal
TXN000793,ACC0445,CUST0445,BR005,2022-08-23,8446.48,Deposit,ATM,Completed,Transfer to savings
TXN000794,ACC0291,CUST0291,BR009,2024-05-12,6672.81,Payment,Phone,Completed,Overdraft fee
TXN000795,ACC0200,CUST0200,BR006,2022-07-20,20210.08,Deposit,Mobile,Completed,Interest credit
TXN000796,ACC0086,CUST0086,BR010,2023-09-06,9089.72,Withdrawal,Branch,Failed,ATM withdrawal
TXN000797,ACC0431,CUST0431,BR009,2023-03-15,7191.02,Deposit,Phone,Completed,ATM withdrawal
TXN000798,ACC0368,CUST0368,BR010,2022-07-14,14800.7,Withdrawal,Phone,Completed,Loan payment
TXN000799,ACC0178,CUST0178,BR002,2023-09-11,12620.94,Withdrawal,Phone,Completed,Service fee
TXN000800,ACC0320,CUST0320,BR009,2024-07-17,16792.29,Transfer,Online,Completed,Bill payment
TXN000801,ACC0296,CUST0296,BR008,2023-03-13,16523.55,Fee,Branch,Completed,Overdraft fee
TXN000802,ACC0437,CUST0437,BR007,2022-05-03,13061.52,Withdrawal,Mobile,Completed,Service fee
TXN000803,ACC0433,CUST0433,BR007,2024-04-20,7973.14,Fee,Online,Pending,Service fee
TXN000804,ACC0422,CUST0422,BR005,2022-11-25,6418.6,Transfer,Branch,Completed,Monthly deposit
TXN000805,ACC0126,CUST0126,BR005,2024-08-08,12139.7,Refund,Branch,Completed,Bill payment
TXN000806,ACC0140,CUST0140,BR003,2022-03-01,6467.34,Fee,Phone,Pending,Wire transfer
TXN000807,ACC0401,CUST0401,BR001,2022-04-24,21491.0,Deposit,Phone,Completed,Transfer to savings
TXN000808,ACC0460,CUST0460,BR006,2022-07-04,9928.41,Fee,Mobile,Completed,Direct deposit
TXN000809,ACC0478,CUST0478,BR002,2024-12-04,16608.79,Transfer,Phone,Pending,Loan payment
TXN000810,ACC0308,CUST0308,BR002,2023-10-04,8238.85,Transfer,Branch,Completed,Transfer to savings
TXN000811,ACC0112,CUST0112,BR003,2022-08-07,4387.1,Refund,Branch,Pending,Monthly deposit
TXN000812,ACC0252,CUST0252,BR009,2024-02-07,17493.45,Deposit,Phone,Completed,Service fee
TXN000813,ACC0451,CUST0451,BR003,2024-01-14,11885.79,Withdrawal,ATM,Failed,Overdraft fee
TXN000814,ACC0018,CUST0018,BR001,2023-05-06,6332.04,Withdrawal,ATM,Completed,Direct deposit
TXN000815,ACC0444,CUST0444,BR004,2024-06-25,9717.89,Interest,Branch,Pending,Service fee
TXN000816,ACC0047,CUST0047,BR004,2023-09-02,5267.56,Interest,Branch,Pending,Transfer to savings
TXN000817,ACC0405,CUST0405,BR001,2023-07-16,21662.45,Fee,Branch,Completed,Interest credit
TXN000818,ACC0368,CUST0368,BR007,2022-07-25,20611.78,Payment,Phone,Completed,Direct deposit
TXN000819,ACC0378,CUST0378,BR006,2024-07-17,17383.3,Payment,Mobile,Completed,Bill payment
TXN000820,ACC0002,CUST0002,BR007,2023-02-14,15711.12,Withdrawal,Online,Completed,Bill payment
TXN000821,ACC0434,CUST0434,BR010,2024-04-20,19818.13,Withdrawal,Branch,Completed,Bill payment
TXN000822,ACC0352,CUST0352,BR010,2023-11-02,19990.22,Deposit,Branch,Completed,Transfer to savings
TXN000823,ACC0484,CUST0484,BR010,2023-04-05,528.16,Deposit,Phone,Completed,ATM withdrawal
TXN000824,ACC0499,CUST0499,BR008,2023-02-11,6551.96,Fee,Online,Completed,Service fee
TXN000825,ACC0077,CUST0077,BR002,2024-01-24,4261.37,Transfer,Online,Completed,Wire transfer
TXN000826,ACC0424,CUST0424,BR008,2022-08-31,5619.85,Deposit,ATM,Completed,Bill payment
TXN000827,ACC0221,CUST0221,BR004,2023-03-18,24880.23,Withdrawal,Mobile,Completed,Bill payment
TXN000828,ACC0015,CUST0015,BR005,2023-06-21,5894.79,Transfer,Mobile,Completed,Wire transfer
TXN000829,ACC0044,CUST0044,BR001,2024-08-18,3338.79,Withdrawal,Branch,Completed,Transfer to savings
TXN000830,ACC0377,CUST0377,BR010,2023-06-09,1835.66,Transfer,Online,Completed,Interest credit
TXN000831,ACC0311,CUST0311,BR010,2022-04-04,143.97,Transfer,Branch,Completed,Interest credit
TXN000832,ACC0068,CUST0068,BR009,2022-03-26,14516.37,Withdrawal,Phone,Completed,Wire transfer
TXN000833,ACC0068,CUST0068,BR002,2023-10-12,17759.29,Withdrawal,ATM,Completed,Bill payment
TXN000834,ACC0256,CUST0256,BR005,2024-01-09,23156.66,Withdrawal,ATM,Completed,Service fee
TXN000835,ACC0265,CUST0265,BR006,2024-06-11,22317.87,Withdrawal,Branch,Completed,Wire transfer
TXN000836,ACC0028,CUST0028,BR004,2022-11-01,1373.63,Deposit,Branch,Completed,Transfer to savings
TXN000837,ACC0060,CUST0060,BR008,2022-03-25,11043.58,Refund,Phone,Completed,Bill payment
TXN000838,ACC0064,CUST0064,BR006,2022-07-11,5101.31,Withdrawal,Mobile,Pending,Overdraft fee
TXN000839,ACC0457,CUST0457,BR010,2023-03-11,14592.85,Refund,Phone,Completed,ATM withdrawal
TXN000840,ACC0127,CUST0127,BR008,2022-07-13,22185.32,Deposit,Online,Completed,ATM withdrawal
TXN000841,ACC0429,CUST0429,BR006,2022-11-11,731.57,Transfer,Branch,Failed,Overdraft fee
TXN000842,ACC0337,CUST0337,BR001,2023-11-06,24244.57,Payment,Branch,Completed,Overdraft fee
TXN000843,ACC0067,CUST0067,BR004,2022-04-10,20040.93,Withdrawal,Online,Completed,Overdraft fee
TXN000844,ACC0196,CUST0196,BR002,2024-03-27,6386.55,Deposit,Branch,Pending,Bill payment
TXN000845,ACC0199,CUST0199,BR007,2023-08-07,16182.73,Refund,Mobile,Completed,Transfer to savings
TXN000846,ACC0377,CUST0377,BR005,2022-09-26,8982.52,Deposit,ATM,Completed,Transfer to savings
TXN000847,ACC0244,CUST0244,BR005,2024-05-16,2264.66,Withdrawal,ATM,Completed,Transfer to savings
TXN000848,ACC0048,CUST0048,BR001,2024-11-17,8550.2,Transfer,Mobile,Completed,Wire transfer
TXN000849,ACC0270,CUST0270,BR009,2022-06-21,7274.67,Withdrawal,Branch,Failed,Service fee
TXN000850,ACC0431,CUST0431,BR004,2024-12-07,10699.02,Transfer,Phone,Completed,ATM withdrawal
TXN000851,ACC0262,CUST0262,BR007,2024-04-25,2371.16,Payment,Phone,Completed,Overdraft fee
TXN000852,ACC0042,CUST0042,BR009,2022-02-03,2857.25,Payment,Mobile,Pending,Monthly deposit
TXN000853,ACC0043,CUST0043,BR007,2023-09-02,7855.52,Payment,Branch,Completed,Bill payment
TXN000854,ACC0109,CUST0109,BR003,2022-06-10,18678.26,Transfer,Online,Completed,Transfer to savings
TXN000855,ACC0060,CUST0060,BR001,2022-12-18,16398.47,Transfer,Branch,Failed,Overdraft fee
TXN000856,ACC0372,CUST0372,BR008,2023-09-13,15466.3,Refund,ATM,Failed,Transfer to savings
TXN000857,ACC0412,CUST0412,BR005,2022-06-29,3135.99,Deposit,Online,Completed,Loan payment
TXN000858,ACC0440,CUST0440,BR001,2023-03-05,12033.12,Deposit,Mobile,Completed,Direct deposit
TXN000859,ACC0098,CUST0098,BR002,2023-09-09,19245.33,Deposit,Branch,Completed,Bill payment
TXN000860,ACC0379,CUST0379,BR008,2024-09-20,11792.52,Fee,Phone,Completed,Transfer to savings
TXN000861,ACC0027,CUST0027,BR006,2022-01-17,2575.56,Fee,Branch,Pending,Overdraft fee
TXN000862,ACC0306,CUST0306,BR009,2023-08-19,935.06,Withdrawal,Phone,Completed,Wire transfer
TXN000863,ACC0119,CUST0119,BR001,2024-12-17,485.3,Transfer,Phone,Pending,Transfer to savings
TXN000864,ACC0456,CUST0456,BR008,2022-08-28,12374.77,Interest,ATM,Completed,Bill payment
TXN000865,ACC0148,CUST0148,BR004,2024-08-19,8602.75,Deposit,Mobile,Completed,Overdraft fee
TXN000866,ACC0437,CUST0437,BR008,2022-09-26,22080.5,Payment,Branch,Pending,Interest credit
TXN000867,ACC0408,CUST0408,BR008,2022-11-28,15549.84,Withdrawal,Online,Completed,Loan payment
TXN000868,ACC0081,CUST0081,BR010,2024-10-04,2531.58,Withdrawal,Branch,Completed,Monthly deposit
TXN000869,ACC0010,CUST0010,BR006,2023-06-19,8932.53,Deposit,Phone,Completed,Transfer to savings
TXN000870,ACC0059,CUST0059,BR010,2023-04-10,3025.99,Deposit,ATM,Completed,Monthly deposit
TXN000871,ACC0395,CUST0395,BR009,2023-07-02,22408.98,Fee,Phone,Completed,Monthly deposit
TXN000872,ACC0475,CUST0475,BR008,2024-07-25,24066.55,Payment,Online,Completed,ATM withdrawal
TXN000873,ACC0422,CUST0422,BR009,2022-03-27,12687.57,Deposit,Online,Pending,Bill payment
TXN000874,ACC0373,CUST0373,BR005,2024-06-23,19051.5,Transfer,Online,Completed,Bill payment
TXN000875,ACC0063,CUST0063,BR004,2024-06-18,24241.22,Payment,Online,Completed,Interest credit
TXN000876,ACC0147,CUST0147,BR009,2022-12-17,2139.99,Withdrawal,Branch,Completed,Bill payment
TXN000877,ACC0386,CUST0386,BR009,2024-05-13,19682.52,Deposit,Branch,Completed,Wire transfer
TXN000878,ACC0488,CUST0488,BR009,2024-01-11,23594.07,Withdrawal,Online,Completed,ATM withdrawal
TXN000879,ACC0044,CUST0044,BR006,2023-10-07,10047.26,Payment,Branch,Completed,Bill payment
TXN000880,ACC0463,CUST0463,BR010,2022-04-29,24443.55,Refund,Phone,Completed,Direct deposit
TXN000881,ACC0448,CUST0448,BR005,2023-10-05,22731.68,Deposit,ATM,Completed,Bill payment
TXN000882,ACC0359,CUST0359,BR007,2024-07-02,16100.54,Interest,Phone,Completed,Interest credit
TXN000883,ACC0455,CUST0455,BR007,2023-02-09,22025.56,Deposit,Phone,Completed,Bill payment
TXN000884,ACC0267,CUST0267,BR009,2023-08-05,5351.23,Transfer,ATM,Completed,Bill payment
TXN000885,ACC0012,CUST0012,BR001,2023-06-14,6041.08,Payment,Branch,Completed,Monthly deposit
TXN000886,ACC0431,CUST0431,BR006,2023-06-16,15678.47,Withdrawal,Online,Failed,Wire transfer
TXN000887,ACC0153,CUST0153,BR010,2022-01-11,11334.15,Refund,Phone,Pending,Direct deposit
TXN000888,ACC0433,CUST0433,BR010,2023-04-24,8764.93,Withdrawal,Phone,Completed,Direct deposit
TXN000889,ACC0378,CUST0378,BR004,2022-08-04,8202.9,Transfer,ATM,Completed,Transfer to savings
TXN000890,ACC0425,CUST0425,BR007,2022-06-17,2315.29,Withdrawal,Mobile,Completed,Interest credit
TXN000891,ACC0347,CUST0347,BR009,2024-04-04,14710.1,Transfer,Branch,Completed,Transfer to savings
TXN000892,ACC0226,CUST0226,BR008,2024-05-03,20597.06,Deposit,Mobile,Completed,Direct deposit
TXN000893,ACC0442,CUST0442,BR009,2022-08-30,17364.82,Transfer,Online,Failed,Interest credit
TXN000894,ACC0472,CUST0472,BR002,2024-04-16,2767.3,Withdrawal,ATM,Completed,Interest credit
TXN000895,ACC0157,CUST0157,BR006,2023-09-14,7356.59,Deposit,Mobile,Completed,Monthly deposit
TXN000896,ACC0480,CUST0480,BR005,2023-08-04,5397.38,Fee,Branch,Completed,ATM withdrawal
TXN000897,ACC0446,CUST0446,BR001,2024-05-05,12034.6,Withdrawal,Branch,Completed,Wire transfer
TXN000898,ACC0428,CUST0428,BR010,2022-09-29,19051.16,Transfer,Branch,Completed,Bill payment
TXN000899,ACC0444,CUST0444,BR006,2022-07-02,19997.29,Payment,Branch,Pending,Interest credit
TXN000900,ACC0277,CUST0277,BR001,2024-06-26,18400.46,Transfer,Mobile,Completed,Service fee
TXN000901,ACC0288,CUST0288,BR002,2022-06-24,4818.74,Transfer,Phone,Failed,Direct deposit
TXN000902,ACC0097,CUST0097,BR008,2024-10-26,22422.64,Deposit,Phone,Completed,Loan payment
TXN000903,ACC0126,CUST0126,BR010,2024-06-28,2125.35,Transfer,ATM,Completed,Monthly deposit
TXN000904,ACC0175,CUST0175,BR007,2023-01-05,10379.26,Fee,ATM,Completed,ATM withdrawal
TXN000905,ACC0278,CUST0278,BR003,2023-08-08,3609.42,Withdrawal,Online,Failed,Bill payment
TXN000906,ACC0031,CUST0031,BR010,2023-10-29,4544.63,Payment,ATM,Completed,Transfer to savings
TXN000907,ACC0458,CUST0458,BR006,2023-06-13,9394.07,Fee,Online,Completed,Overdraft fee
TXN000908,ACC0301,CUST0301,BR004,2024-10-06,12720.45,Transfer,Online,Completed,Direct deposit
TXN000909,ACC0209,CUST0209,BR002,2024-09-18,732.37,Transfer,Online,Failed,ATM withdrawal
TXN000910,ACC0127,CUST0127,BR009,2022-09-15,7622.27,Withdrawal,Online,Completed,Bill payment
TXN000911,ACC0192,CUST0192,BR009,2022-12-11,19552.77,Transfer,Branch,Completed,Monthly deposit
TXN000912,ACC0001,CUST0001,BR008,2023-08-16,16329.94,Deposit,Online,Completed,Overdraft fee
TXN000913,ACC0129,CUST0129,BR007,2023-12-21,21062.54,Deposit,Phone,Completed,Direct deposit
TXN000914,ACC0289,CUST0289,BR002,2023-09-08,2251.98,Payment,Mobile,Failed,Transfer to savings
TXN000915,ACC0108,CUST0108,BR010,2024-10-30,23935.86,Withdrawal,ATM,Failed,Wire transfer
TXN000916,ACC0140,CUST0140,BR004,2023-10-21,8547.33,Transfer,Phone,Pending,Bill payment
TXN000917,ACC0331,CUST0331,BR001,2024-09-02,116.94,Deposit,Mobile,Pending,Wire transfer
TXN000918,ACC0391,CUST0391,BR007,2022-06-16,19684.76,Transfer,Online,Pending,Wire transfer
TXN000919,ACC0345,CUST0345,BR002,2023-12-24,24301.26,Withdrawal,Phone,Completed,Monthly deposit
TXN000920,ACC0064,CUST0064,BR008,2024-01-29,23406.83,Withdrawal,Mobile,Completed,Interest credit
TXN000921,ACC0099,CUST0099,BR002,2023-09-13,20212.28,Deposit,Branch,Completed,Wire transfer
TXN000922,ACC0464,CUST0464,BR010,2023-03-05,188.31,Refund,Branch,Completed,Direct deposit
TXN000923,ACC0253,CUST0253,BR003,2023-02-01,16499.36,Transfer,Phone,Completed,Bill payment
TXN000924,ACC0382,CUST0382,BR002,2022-09-18,6498.02,Transfer,Mobile,Completed,Service fee
TXN000925,ACC0099,CUST0099,BR001,2024-12-27,15365.27,Payment,Branch,Completed,Monthly deposit
TXN000926,ACC0438,CUST0438,BR006,2024-06-04,21110.1,Withdrawal,Online,Completed,Interest credit
TXN000927,ACC0265,CUST0265,BR001,2023-04-05,1183.65,Interest,Phone,Completed,Loan payment
TXN000928,ACC0172,CUST0172,BR002,2022-02-21,24756.71,Deposit,Branch,Pending,Loan payment
TXN000929,ACC0085,CUST0085,BR006,2023-09-29,1580.47,Transfer,Online,Completed,Overdraft fee
TXN000930,ACC0409,CUST0409,BR006,2023-05-28,6186.37,Transfer,ATM,Pending,Direct deposit
TXN000931,ACC0407,CUST0407,BR004,2022-05-30,19395.98,Transfer,Online,Completed,ATM withdrawal
TXN000932,ACC0499,CUST0499,BR001,2022-03-10,9441.1,Interest,Online,Completed,Wire transfer
TXN000933,ACC0029,CUST0029,BR005,2024-06-03,1654.1,Payment,Phone,Pending,Transfer to savings
TXN000934,ACC0050,CUST0050,BR010,2024-04-21,5835.47,Transfer,Phone,Completed,Transfer to savings
TXN000935,ACC0451,CUST0451,BR010,2022-07-27,8497.02,Interest,Online,Completed,Loan payment
TXN000936,ACC0056,CUST0056,BR002,2022-01-26,14883.43,Deposit,Mobile,Completed,Direct deposit
TXN000937,ACC0132,CUST0132,BR006,2024-05-12,12040.17,Transfer,Mobile,Completed,Monthly deposit
TXN000938,ACC0066,CUST0066,BR005,2024-06-11,12833.01,Payment,ATM,Pending,Bill payment
TXN000939,ACC0076,CUST0076,BR008,2023-09-25,15087.2,Withdrawal,Online,Completed,Bill payment
TXN000940,ACC0030,CUST0030,BR004,2024-11-04,20481.4,Transfer,Online,Completed,Loan payment
TXN000941,ACC0328,CUST0328,BR004,2022-05-21,8545.38,Payment,Branch,Completed,Overdraft fee
TXN000942,ACC0290,CUST0290,BR006,2023-09-06,10473.2,Deposit,Branch,Pending,Wire transfer
TXN000943,ACC0113,CUST0113,BR001,2023-04-02,17333.58,Transfer,Mobile,Completed,Interest credit
TXN000944,ACC0414,CUST0414,BR007,2023-02-25,10013.81,Fee,Online,Completed,Monthly deposit
TXN000945,ACC0285,CUST0285,BR002,2022-10-19,7271.5,Deposit,Phone,Completed,Monthly deposit
TXN000946,ACC0102,CUST0102,BR004,2023-08-05,4361.92,Interest,Mobile,Completed,Bill payment
TXN000947,ACC0101,CUST0101,BR001,2022-12-27,21073.61,Interest,Online,Completed,ATM withdrawal
TXN000948,ACC0174,CUST0174,BR004,2023-09-17,11410.53,Withdrawal,ATM,Failed,Overdraft fee
TXN000949,ACC0452,CUST0452,BR007,2022-05-14,2971.15,Interest,Mobile,Completed,Transfer to savings
TXN000950,ACC0356,CUST0356,BR006,2023-10-14,14992.73,Refund,Mobile,Completed,Overdraft fee
TXN000951,ACC0097,CUST0097,BR009,2023-08-26,19741.8,Withdrawal,Online,Completed,Bill payment
TXN000952,ACC0436,CUST0436,BR009,2024-09-28,5238.85,Deposit,Branch,Completed,Bill payment
TXN000953,ACC0261,CUST0261,BR007,2024-11-08,9362.91,Transfer,Mobile,Completed,Wire transfer
TXN000954,ACC0367,CUST0367,BR008,2024-08-28,6715.7,Withdrawal,Phone,Completed,Loan payment
TXN000955,ACC0232,CUST0232,BR004,2024-03-21,5472.66,Withdrawal,Branch,Failed,Interest credit
TXN000956,ACC0131,CUST0131,BR009,2022-06-23,3366.91,Deposit,Branch,Completed,Monthly deposit
TXN000957,ACC0239,CUST0239,BR009,2023-11-20,10658.3,Transfer,Branch,Completed,Service fee
TXN000958,ACC0196,CUST0196,BR001,2023-01-03,11047.8,Withdrawal,Online,Completed,Direct deposit
TXN000959,ACC0263,CUST0263,BR009,2022-06-10,19648.97,Interest,Online,Completed,Direct deposit
TXN000960,ACC0103,CUST0103,BR006,2023-02-07,16880.93,Withdrawal,ATM,Completed,Bill payment
TXN000961,ACC0438,CUST0438,BR009,2023-06-19,223.26,Withdrawal,ATM,Completed,Transfer to savings
TXN000962,ACC0421,CUST0421,BR010,2022-01-25,11805.38,Transfer,Mobile,Completed,Loan payment
TXN000963,ACC0243,CUST0243,BR004,2024-11-22,14679.22,Transfer,Branch,Completed,ATM withdrawal
TXN000964,ACC0161,CUST0161,BR004,2024-05-28,19255.58,Payment,Mobile,Pending,Monthly deposit
TXN000965,ACC0192,CUST0192,BR003,2022-09-20,7646.24,Payment,Branch,Pending,Interest credit
TXN000966,ACC0116,CUST0116,BR007,2024-05-21,17147.21,Withdrawal,Phone,Completed,Overdraft fee
TXN000967,ACC0403,CUST0403,BR001,2022-10-12,3850.74,Refund,ATM,Completed,Overdraft fee
TXN000968,ACC0294,CUST0294,BR007,2024-02-20,5113.07,Withdrawal,Phone,Completed,Interest credit
TXN000969,ACC0292,CUST0292,BR008,2023-09-16,2340.11,Deposit,Phone,Pending,Overdraft fee
TXN000970,ACC0251,CUST0251,BR001,2023-01-18,4982.98,Interest,Branch,Completed,Direct deposit
TXN000971,ACC0036,CUST0036,BR008,2022-04-28,9222.62,Deposit,ATM,Completed,Bill payment
TXN000972,ACC0057,CUST0057,BR003,2024-05-06,11961.5,Deposit,Mobile,Completed,Transfer to savings
TXN000973,ACC0419,CUST0419,BR008,2022-11-22,15096.7,Interest,Phone,Completed,Wire transfer
TXN000974,ACC0142,CUST0142,BR004,2022-01-16,24777.22,Withdrawal,Branch,Completed,Interest credit
TXN000975,ACC0467,CUST0467,BR010,2024-10-02,11510.51,Transfer,Online,Pending,Wire transfer
TXN000976,ACC0178,CUST0178,BR005,2024-03-11,15329.56,Fee,Mobile,Completed,Overdraft fee
TXN000977,ACC0376,CUST0376,BR007,2024-07-26,9622.78,Payment,Phone,Completed,Monthly deposit
TXN000978,ACC0123,CUST0123,BR003,2023-07-15,22065.07,Transfer,Online,Completed,Loan payment
TXN000979,ACC0466,CUST0466,BR008,2024-04-22,24809.82,Transfer,ATM,Completed,Interest credit
TXN000980,ACC0210,CUST0210,BR008,2022-12-04,6326.64,Transfer,Branch,Completed,Wire transfer
TXN000981,ACC0196,CUST0196,BR006,2024-03-28,21395.77,Withdrawal,Online,Completed,Bill payment
TXN000982,ACC0168,CUST0168,BR008,2024-09-19,11539.31,Deposit,Mobile,Completed,Wire transfer
TXN000983,ACC0421,CUST0421,BR005,2022-11-27,4273.02,Deposit,Online,Completed,Transfer to savings
TXN000984,ACC0087,CUST0087,BR002,2022-01-23,16937.8,Deposit,ATM,Completed,Direct deposit
TXN000985,ACC0111,CUST0111,BR008,2022-04-08,20914.16,Fee,Online,Completed,Monthly deposit
TXN000986,ACC0307,CUST0307,BR001,2022-04-10,19312.52,Payment,Mobile,Completed,ATM withdrawal
TXN000987,ACC0009,CUST0009,BR007,2022-02-27,24732.37,Withdrawal,Mobile,Completed,ATM withdrawal
TXN000988,ACC0409,CUST0409,BR003,2022-12-09,1109.87,Transfer,ATM,Completed,Overdraft fee
